x,y,z
658049.6875,6220936.5,396.628
658056.6875,6221589.5,399.504
658054.5625,6220883,395.067
658054.4375,6220586,400.401
658061.375,6221654.5,396.022
658052.375,6220619,399.912
658045,6221190,397.004
658057.75,6221642.5,396.473
658051.0625,6221040,397.283
658050,6221485,400.059
658047.0625,6221379.5,399.37
658056.625,6221574.5,399.905
658050.125,6221405.5,399.37
658057,6221838,409.422
658052.875,6221094.5,396.663
658054.875,6220694.5,395.777
658053.25,6220733.5,396.058
658053.1875,6221500,400.247
658055.5,6220865.5,394.806
658052.875,6220649,400.748
658050.0625,6221305.5,399.508
658050.125,6220952,396.607
658052.9375,6221458,399.85
658056.5,6221515,400.49
658050.125,6220981,396.45
658056.375,6221557.5,400.113
658059.875,6220634.5,400.571
658057,6221810,396.968
658053.3125,6220744,396.084
658062.9375,6221628,397.827
658053.8125,6221322.5,399.604
658055.625,6221024.5,397.147
658052.1875,6221391.5,399.326
658056.1875,6220898.5,395.287
658055.875,6221080.5,396.953
658058.625,6221796,394.057
658050.8125,6221205,397.716
658049.5625,6221247,398.746
658049.75,6221352,399.428
658060.6875,6220604,400.318
658058.75,6220723,396.03
658059.1875,6220664,397.8
658059.25,6221066,397.124
658059.3125,6221863.5,415.079
658053.6875,6221262.5,398.943
658060.1875,6221692,394.855
658060.375,6220562,400.522
658063.875,6220573,400.28
658066.5,6221669,395.521
658055.875,6221366.5,399.355
658061.5,6220671,395.847
658062.6875,6221612,399.01
658062.8125,6221543,400.195
658055.625,6220966.5,396.545
658055.9375,6221180,396.894
658058.4375,6220913.5,396.151
658063,6220777.5,394.8
658058.9375,6221338.5,399.454
658055.5625,6221220,398.746
658065,6220876.5,395.15
658059.8125,6221530,400.307
658064.375,6220708.5,396.098
658063.875,6221160,396.345
658057.625,6221278.5,399.363
658064.0625,6221102.5,396.29
658064.875,6221850.5,412.701
658063.8125,6221430.5,399.579
658060.25,6221009,396.393
658060,6221473.5,399.992
658061.375,6221294,399.522
658062.8125,6220942.5,396.592
658065.375,6221446,399.861
658060.6875,6220928,396.524
658069.6875,6221598.5,399.158
658063.125,6221051,397.8
658060.9375,6220758.5,395.9
658069.875,6220589.5,400.186
658067.3125,6221825,404.881
658074.375,6221656,395.88
658069.625,6221643,396.253
658069.5625,6221581.5,399.709
658061.3125,6221194,397.655
658063.375,6221414,399.438
658064.1875,6221488.5,400.23
658067.625,6220620.5,400.689
658065.25,6221310,399.723
658063.125,6221381.5,399.326
658067.3125,6220890,395.269
658066.0625,6220739,396.047
658067.25,6221504,400.31
658064.875,6220993,396.119
658067.3125,6221089,396.725
658065.9375,6220957.5,396.403
658069.3125,6221461,399.988
658067.625,6221036,397.8
658070.375,6221519.5,400.364
658069.9375,6221839.5,409.412
658069.8125,6220693,395.764
658068.1875,6221567,400.045
658066.6875,6220649,399.474
658070.25,6220863.5,394.879
658060.1875,6221235.5,398.705
658073.6875,6220635.5,401.002
658070.9375,6221075.5,396.919
658067.25,6221169,396.725
658063.125,6221398,399.305
658071.625,6220558,400.418
658064.4375,6221251.5,399.007
658071.875,6221808.5,398.791
658078.8125,6221632,396.728
658069.4375,6221326,399.567
658064.9375,6221354,399.321
658068.5,6221267,399.337
658073.125,6221792.5,394.249
658073.5625,6220723,396.018
658066.375,6221209,398.785
658069.6875,6220905,396.009
658074.0625,6221686.5,394.877
658074.125,6220662.5,398.805
658080.75,6221669,395.407
658074.25,6221861.5,414.1
658069.1875,6221367,399.301
658072.3125,6221020.5,397.087
658077.3125,6221615,398.936
658069.75,6220975,396.088
658077.875,6220576,400.442
658076.875,6220606.5,400.504
658074.625,6221552.5,400.097
658073.25,6221534.5,400.234
658074.375,6221341.5,399.41
658076.5,6220670,395.5
658072.3125,6221182.5,397.229
658071.9375,6220919.5,396.43
658077.3125,6220773,394.8
658075.375,6221437,399.71
658077.375,6221153.5,396.339
658074.9375,6221061.5,397.029
658072.4375,6221283,399.573
658076.375,6220948,396.165
658076.3125,6221298.5,399.626
658079.125,6220755,395.9
658078.25,6221097.5,396.229
658074,6220934,396.503
658076.4375,6221476.5,400.143
658079.375,6220707.5,396.068
658079.0625,6221449.5,399.958
658083.3125,6221601.5,399.082
658078.8125,6221848.5,411.395
658071,6221224.5,398.644
658082.375,6221645.5,396.068
658077.0625,6221005,396.869
658085.5625,6221656.5,395.776
658078.875,6221421.5,399.465
658077.4375,6220881,395.46
658082.5625,6221588.5,399.453
658083.6875,6220738,396.03
658078.0625,6221493.5,400.278
658081.1875,6221508.5,400.308
658080.1875,6221314.5,399.608
658079.375,6221047,397.052
658073.8125,6221390.5,399.254
658082.375,6220623,400.877
658085.625,6220592,400.621
658082.125,6221462,399.964
658077.4375,6221197.5,398.542
658080.8125,6220961.5,396.112
658082.875,6220554,400.559
658082,6221084.5,396.712
658084,6220565.5,400.63
658083.75,6221819.5,404.465
658075.3125,6221240,398.98
658080.375,6220648,401.188
658084.4375,6221524,400.287
658081.5625,6221835,408.721
658079.4375,6221256,399.298
658083.6875,6221570,399.921
658085.1875,6220636.5,401.021
658084.75,6220691.5,395.847
658075.9375,6221404,399.296
658084.875,6220860,394.8
658081.3125,6221357.5,399.246
658086.1875,6221803.5,399.027
658080.875,6220896.5,395.846
658091.6875,6221636,396.336
658084.0625,6221329.5,399.504
658083.375,6221271.5,399.531
658083.0625,6221170,396.83
658081.9375,6220989.5,396.308
658083.3125,6220911.5,396.239
658080.5,6221377,399.296
658089.1875,6220722,396.022
658084.125,6221032,396.73
658087.6875,6221788.5,394.394
658087.875,6221680.5,394.944
658090.4375,6221554.5,400.138
658089.125,6221623.5,398.024
658088.9375,6220660,397.8
658085.25,6220926,396.338
658089.125,6221860,413.796
658086.1875,6221071.5,396.851
658086.8125,6220940,396.036
658094.9375,6220752,395.9
658087.4375,6221540,400.203
658087.5,6221343,399.347
658089.6875,6221436.5,399.77
658082.0625,6221213,398.62
658090.9375,6221147,396.243
658092.3125,6220577.5,400.844
658087.75,6220951.5,396.065
658087.3125,6221287,399.676
658091.4375,6220670,395.425
658088,6221485,400.208
658091.6875,6220769,394.8
658088.6875,6220872.5,395.561
658091.125,6221303,399.638
658089.0625,6221017,396.625
658092.375,6221092.5,396.229
658086.3125,6221229,398.927
658094.5625,6220706.5,396.021
658088.75,6221185,398.373
658094.5,6221610,398.899
658090.6875,6221058,396.747
658092.25,6221454,399.939
658092.4375,6221596,399.192
658094.1875,6220549.5,401.046
658096.125,6221664,395.417
658093.125,6221846,410.141
658094.3125,6221648.5,395.976
658088.9375,6220975,396.393
658086.3125,6221393,399.336
658093.625,6221421.5,399.581
658095.3125,6221512.5,400.342
658091.4375,6221497.5,400.312
658090.375,6221244.5,399.198
658094.8125,6221318.5,399.6
658095,6220610.5,400.706
658093.4375,6221471,400.182
658093.5625,6220645.5,401.12
658099.125,6221528.5,400.195
658094.375,6221260,399.555
658092.4375,6220887.5,395.924
658093.875,6221157,396.542
658095.875,6220630,400.819
658096.875,6221081,396.957
658095.25,6220563,400.849
658101.8125,6220592.5,400.743
658099.3125,6220736,396.186
658096.6875,6221583,399.598
658098.9375,6221814.5,406.199
658093.875,6221001,396.506
658092.9375,6221367.5,399.219
658090.0625,6221408.5,399.449
658096.5625,6221831,408.604
658095.5625,6221043.5,396.652
658102.3125,6221639.5,396.109
658099.4375,6220856.5,394.8
658098.0625,6221334,399.373
658098.25,6221276,399.606
658097.0625,6220918,396.05
658095.0625,6220903,396.015
658099.75,6220691.5,395.792
658093.75,6221201,398.659
658100.375,6221799,398.503
658096.5,6221381,399.262
658098.875,6221172,397.702
658101.5,6221674.5,394.964
658098.5,6220933,396.118
658102,6221784,394.328
658104.5,6220720.5,396
658103.8125,6221565,399.967
658103.1875,6221625.5,397.291
658101.5625,6221068.5,397.115
658096,6220961,396.412
658102.0625,6220864.5,394.8
658103.4375,6220656.5,397.781
658099.5,6221352,399.216
658104.0625,6221858.5,413.481
658097.625,6221217.5,398.873
658103.8125,6221444.5,399.934
658104.4375,6221140.5,396.214
658102.6875,6221545.5,400.129
658100.6875,6221029,396.993
658102.0625,6221291.5,399.635
658098.75,6220947,396.229
658100.5,6221486,400.324
658101.4375,6221233.5,399.236
658097,6220987,396.498
658105.8125,6221307,399.564
658106.3125,6220765.5,394.8
658106.4375,6220670.5,395.33
658105.25,6221459.5,400.141
658106.9375,6220542,401.107
658107.125,6221090.5,395.7
658109.5625,6220749.5,395.9
658108.5,6220556.5,400.953
658111.375,6221611,398.196
658105,6221596.5,399.065
658109.8125,6220705.5,395.969
658105.3125,6221249,399.567
658104.9375,6221429,399.695
658107.875,6221651,395.648
658108.4375,6221843.5,409.572
658105.5625,6221501,400.242
658100.9375,6221397,399.363
658110.1875,6221516.5,400.421
658109.4375,6221323,399.486
658106.875,6221187.5,398.62
658110.375,6220606,400.723
658105.125,6220878.5,395.934
658109.5,6221473.5,400.337
658114.75,6221532.5,400.448
658107.25,6220894.5,395.981
658106.5625,6221055,397.203
658109.25,6221264.5,399.607
658106.125,6221013.5,397.099
658107.5,6220641.5,400.929
658112.75,6221582,399.53
658106.6875,6221369,399.213
658111.875,6220623.5,400.724
658109.3125,6220909.5,396.016
658109.4375,6220575,400.712
658108.6875,6221159,397.604
658112.8125,6221339.5,399.351
658113.0625,6221809,403.267
658104.5,6221413,399.549
658114,6220734.5,396.057
658112,6221079,397.107
658113.0625,6221280,399.645
658114.4375,6221637,396.136
658109.5,6221206,398.889
658113.75,6221826,406.835
658113.9375,6220852.5,394.8
658111.8125,6221041,397.367
658111.6875,6221384.5,399.268
658111.9375,6220940.5,396.465
658114.625,6221794,398.318
658114.6875,6220690.5,395.3
658114.75,6221667.5,395
658111,6220925,396.203
658108.0625,6220975,396.623
658116.1875,6221779.5,394.288
658112,6221172.5,398.385
658119.0625,6221623.5,397.364
658116.75,6220535,401.153
658119.875,6221569,399.816
658111.4375,6220957,396.516
658117.125,6221355.5,399.166
658113.9375,6221451,400.151
658112.625,6221222.5,399.191
658117.9375,6220593.5,400.612
658118.1875,6220654,398.235
658118.5625,6221135.5,396.194
658111.9375,6220995.5,397.01
658120,6220719.5,396.7
658120.625,6221551.5,399.964
658118.9375,6221856.5,413.811
658116.875,6221296,399.601
658116.3125,6221238,399.489
658115.125,6221488.5,400.406
658117.5,6221026.5,397.382
658120.625,6221311.5,399.519
658117.125,6221066.5,397.305
658120.1875,6220867.5,395.904
658122.125,6220545.5,400.925
658121,6220762.5,394.8
658121.375,6220669,395.3
658118.4375,6221462,400.283
658124.125,6221612,398.112
658123.1875,6220563.5,400.666
658121.875,6220746,395.9
658120,6220885.5,395.946
658122.125,6221090,395.4
658116.375,6221401,399.445
658116.8125,6221438.5,399.962
658120.1875,6221253.5,399.589
658124.375,6221327.5,399.387
658125.3125,6221649.5,395.57
658122.375,6221196.5,398.79
658122.375,6221597.5,398.845
658121.6875,6220901,395.983
658125.4375,6221520,400.322
658120.75,6221504,400.433
658124.1875,6221841.5,410.221
658125.375,6220610.5,400.655
658130.5625,6221535,400.271
658122.5,6221053,397.429
658124.125,6221476,400.414
658120.3125,6221147,396.754
658124.0625,6221269,399.696
658124.125,6221816.5,404.894
658123.625,6220916.5,396.019
658122.1875,6220639,400.307
658122.3125,6221372,399.222
658128.625,6221580.5,399.39
658125.375,6220704,395.981
658120.9375,6221420,399.702
658126.5,6220528,401.09
658128.375,6221343,399.287
658123.75,6221212,399.126
658127.875,6221284.5,399.611
658122.5,6221164,398.334
658126.625,6220626,400.768
658126.25,6220949,396.453
658126.375,6221804,402.296
658128.8125,6221633.5,396.341
658123.75,6221011,397.396
658127.25,6221078,397.124
658123.5625,6220983.5,397.059
658128.6875,6220734,396.7
658127.125,6220580,400.52
658125.4375,6220932.5,396.318
658127.375,6221388,399.305
658127.625,6220967.5,396.774
658128.3125,6221661,395.029
658128.375,6220848.5,394.8
658128.75,6221789,398.395
658130.6875,6221828,408.242
658122.9375,6221180.5,398.53
658129.4375,6220688,395.3
658128.1875,6221039,397.523
658127.125,6221227,399.339
658132.3125,6221621,397.257
658130.3125,6221774.5,393.446
658133.5625,6221565,399.771
658132.9375,6221359,399.195
658125.5,6221450,400.146
658131.0625,6221242,399.576
658130.4375,6221490.5,400.645
658131.625,6221300,399.628
658132.9375,6221131,396.1
658133,6220652,397.4
658131.875,6220878.5,395.919
658138.9375,6221549,400.045
658133.875,6221855,413.625
658135.4375,6221315.5,399.462
658132.6875,6221065,397.304
658133.9375,6220892.5,395.93
658132.25,6221463,400.344
658135.625,6221608,398.11
658137.8125,6220719.5,396.9
658132.8125,6221404.5,399.506
658136.0625,6220555,400.482
658135.0625,6221257.5,399.625
658135.6875,6220759.5,394.8
658133.375,6221204,399.003
658135.8125,6220665,395.3
658131.6875,6221435.5,400.068
658131.25,6220996.5,397.378
658136.3125,6220521.5,401.189
658136.1875,6220749.5,395.4
658133.6875,6220595.5,400.614
658135.875,6220569.5,400.431
658139.375,6221331.5,399.341
658138.3125,6221523.5,400.295
658137.9375,6221507.5,400.392
658137.125,6221089.5,395.3
658139.3125,6220608.5,400.562
658139.25,6221593,398.902
658138.875,6221273.5,399.63
658134.375,6221024.5,397.582
658136.125,6220908,395.964
658138.0625,6220923.5,396.14
658145.375,6221534.5,400.176
658138.875,6221477,400.425
658134.75,6221153.5,397.732
658139.0625,6220956,396.714
658135.9375,6220636.5,400.874
658139.5625,6221841,411.641
658136.9375,6221814.5,407.491
658138.4375,6221051.5,397.537
658137.25,6221216.5,399.364
658136.75,6220538.5,400.803
658140.6875,6220701.5,396.7
658137.6875,6220621.5,400.821
658137.875,6221375,399.227
658136.1875,6221171.5,398.514
658143.625,6221347,399.251
658139.625,6221420.5,399.869
658141.25,6221641.5,395.829
658142.625,6221289,399.603
658144.125,6221577.5,399.326
658141.8125,6220940.5,396.309
658140.6875,6221800,404.786
658140.0625,6220864.5,395.911
658141.875,6221654.5,395.103
658137.8125,6221189.5,398.846
658142.3125,6220736,396.3
658143.1875,6221390.5,399.363
658138.75,6220982,397.38
658142.5625,6221076.5,397.13
658142.75,6220844,394.8
658142.8125,6221784,398.537
658141.625,6221231,399.506
658145.6875,6221827,409.632
658140.625,6221629.5,396.372
658144.3125,6220685.5,395.3
658144.3125,6221769,393.193
658148.1875,6221362.5,399.17
658144.5,6221037.5,397.715
658149.25,6221562,399.681
658145.125,6220883,395.935
658139.75,6221449.5,400.302
658142.5,6220582.5,400.41
658146.3125,6221304.5,399.572
658141.0625,6221010.5,397.633
658146.125,6220514.5,401.24
658146,6221246.5,399.607
658147.25,6220648,397.4
658147.25,6221127,396
658145.75,6221491.5,400.431
658150.1875,6221319.5,399.483
658154.5,6221546.5,400.014
658148.25,6221063.5,397.298
658145.625,6221619,397.09
658148.75,6221853.5,413.544
658145.8125,6221205,399.169
658146.875,6221463.5,400.343
658149.125,6221406,399.735
658151.4375,6220713,396.9
658147.4375,6221435.5,400.213
658146.25,6220968,397.368
658149.75,6220659.5,395.3
658148.5625,6220899,395.956
658150,6221262,399.569
658150,6221605,398.165
658150.875,6220928.5,396.144
658152.8125,6221504,400.412
658147.875,6220548.5,400.376
658150.625,6220760.5,394.8
658152.25,6221519.5,400.357
658148.25,6220996,397.57
658147.875,6221144.5,397.679
658154.1875,6221335,399.256
658148.875,6220631.5,400.981
658150.4375,6220566,400.3
658148.8125,6221162,398.427
658149.9375,6220599,400.244
658153.6875,6221278,399.639
658150.5625,6220915,395.915
658153.8125,6221478,400.418
658152.125,6221089,395.2
658150.0625,6221178.5,398.777
658157.75,6221533.5,400.054
658153.3125,6220954,397.328
658151,6221023.5,397.681
658153.1875,6221377.5,399.265
658154.5625,6221590,398.891
658150,6220616,400.734
658151.625,6221219,399.345
658154.125,6221839.5,412.096
658153.9375,6221813,407.604
658153.125,6220747,395.707
658155.625,6220699,396.7
658151.8125,6220532,400.69
658158.5,6221350,399.143
658155.9375,6220729.5,396.7
658156.25,6220873.5,395.926
658157.25,6221293.5,399.704
658154.3125,6221050,397.529
658155.875,6221421.5,399.907
658156.0625,6220858,395.907
658155.375,6221794.5,404.466
658154.0625,6221193,399.091
658155.875,6221649,395.037
658155.875,6220507.5,400.984
658158.6875,6221392.5,399.548
658156.8125,6221778.5,398.221
658155,6221633,396.084
658157.5,6220841.5,394.8
658157.8125,6221076,397.081
658159.5625,6221575,399.318
658158.3125,6221763.5,393.192
658156.875,6221234.5,399.568
658154.75,6221450,400.023
658159.9375,6220888.5,395.937
658158.75,6221827.5,410.324
658155.5625,6220982,397.589
658163.125,6221365,399.211
658159.1875,6220684,395.3
658157.875,6221009.5,397.721
658160.875,6221308.5,399.507
658161,6220517,400.566
658158,6220584,400.333
658160.5625,6220641,397.405
658164.9375,6221559,399.622
658159.6875,6220939.5,396.675
658161.25,6221250.5,399.535
658160.75,6221492.5,400.386
658161.875,6221123.5,395.9
658164.75,6221323.5,399.387
658160.625,6221207,399.137
658162.875,6220967.5,397.637
658164.75,6221407.5,399.546
658162.875,6221436,399.95
658163.8125,6221062.5,397.291
658165.8125,6220906,395.939
658163.5625,6220653.5,395.3
658161.875,6221464.5,400.136
658160.25,6221617.5,396.594
658161.625,6221138.5,397.591
658163.6875,6221851.5,413.773
658161.75,6220625,400.807
658160.6875,6221036.5,397.647
658163.5625,6220597,400.649
658162,6221155,398.372
658162,6221170.5,398.693
658164.0625,6220924,396.182
658166,6221525.5,400.085
658164.9375,6221267,399.623
658167.5,6221509.5,400.278
658168.8125,6221479,400.516
658164.8125,6221602.5,397.939
658168.8125,6221338.5,399.262
658164.3125,6220551,400.026
658165.5625,6220761.5,394.8
658165.6875,6220500.5,401.117
658170.625,6221541,399.818
658161.625,6221183.5,399.017
658162.4375,6220610,400.89
658168.3125,6221282.5,399.681
658166.6875,6220867.5,395.911
658168.125,6221380,399.306
658167.0625,6221088,395.1
658168.125,6220745.5,395.85
658167.375,6221023,398.129
658165,6220995.5,398.035
658168.6875,6221804,407.044
658169.4375,6220879,395.919
658171.5625,6221297.5,399.609
658169.6875,6221588,398.683
658167.5625,6221222,399.036
658167.3125,6220714.5,396.8
658173.0625,6221353.5,399.186
658168.3125,6221837.5,413.656
658171.3125,6220731.5,395.909
658171.25,6221422.5,399.886
658170.375,6220532,400.018
658169.25,6221788.5,404.146
658170.125,6221049,397.52
658168.25,6221194,398.989
658170.0625,6221644.5,394.986
658170.8125,6221773,398.936
658173.6875,6221394.5,399.339
658171.3125,6221629,395.948
658170.125,6220953,397.624
658172.25,6220981.5,397.989
658170.6875,6220695.5,395.886
658172.375,6220840,394.8
658168.625,6220571.5,400.505
658172.5625,6221759,393.582
658169.875,6221450.5,399.942
658173.0625,6221075,397.114
658174.5625,6220892,395.865
658174.9375,6221573,399.123
658173.0625,6221238.5,399.121
658175.1875,6221312.5,399.445
658173.3125,6220679,395.3
658177.5625,6221368,399.159
658171.625,6221821.5,410.079
658174.125,6220634.5,397.377
658179.25,6220919,396.161
658176.6875,6221255.5,399.525
658176.1875,6220516.5,400.249
658175.4375,6220493.5,401.081
658178,6220936.5,397.383
658172.8125,6220588.5,400.774
658180.8125,6221557.5,399.411
658175.8125,6221493.5,400.367
658179.1875,6221327,399.286
658176.5625,6221120.5,395.7
658173.0625,6220855.5,395.901
658174.375,6221009,398.246
658174.6875,6220619,401.499
658179.8125,6221409,399.653
658178.0625,6221437,400.218
658177.375,6220647.5,395.3
658176.5,6221208,399.336
658174.8125,6221615,396.365
658176.9375,6221465,400.308
658176,6221165,398.754
658175.5625,6221148.5,398.214
658175.1875,6221134,397.27
658180.8125,6221810,409.348
658176.75,6221036,397.918
658178.5625,6221850,414.583
658179.3125,6221061.5,397.259
658182,6221524,399.62
658182.9375,6221506.5,400.363
658178.625,6220871,395.859
658181.3125,6220502.5,400.544
658179.625,6221601,397.804
658179.8125,6221272,399.646
658183.9375,6221479.5,400.607
658174.6875,6220603.5,401.065
658173.625,6221180.5,398.932
658183.1875,6221342,398.614
658182.5625,6221287.5,399.608
658180.5,6220763,394.8
658179.75,6220545.5,400.458
658188.5625,6221542.5,399.56
658181.5,6220995,398.239
658182.3125,6220742,395.9
658179.625,6220967.5,398.012
658181.25,6221797.5,406.459
658182.625,6221382,399.165
658185.375,6221302,399.545
658180.4375,6220882,395.835
658182.0625,6221087,395
658184.5625,6221586,398.654
658182.375,6221783.5,404.609
658186.3125,6221423.5,400.058
658182.75,6220725,395.874
658183.4375,6220707.5,395.971
658187.0625,6221356.5,398.521
658186.5625,6221224.5,399.486
658183.4375,6220904.5,395.789
658183,6221835,414.52
658183.125,6221193,399.138
658185.875,6221048.5,397.506
658184.25,6221639.5,394.875
658189,6220531.5,400.657
658181.375,6220561,400.748
658185.4375,6220690.5,395.863
658185,6221768.5,398.888
658185.25,6220486.5,401.039
658188.3125,6221396,399.687
658183.5625,6221626,395.728
658189.9375,6220928,397.37
658183.625,6221022.5,398.201
658185,6221451.5,400.555
658187.25,6220953,397.95
658189.3125,6221244.5,399.21
658186.9375,6221754.5,393.212
658189.9375,6221571.5,398.871
658187.1875,6220673.5,395.3
658187.25,6220838,394.8
658187.4375,6220627.5,398.072
658189.4375,6221316,399.433
658188.0625,6221821,412.122
658188.3125,6221074,397.045
658191.375,6221370.5,398.367
658184.8125,6220578.5,400.894
658187.5625,6220612,401.431
658190.6875,6221008.5,398.271
658191.875,6221261.5,399.211
658189.8125,6220515,400.389
658196,6221557,399.167
658188.8125,6220981,398.228
658191,6220863,395.87
658188.875,6220847.5,395.77
658193.875,6221331,398.581
658193.125,6221437.5,400.328
658191,6221494.5,400.223
658191.1875,6220642,395.3
658188.625,6221130,396.721
658191.25,6221117.5,395.5
658186.6875,6221142,397.676
658192.6875,6221206.5,399.262
658188.375,6220891,395.813
658187.125,6220595.5,400.972
658194.5625,6221410,400.091
658192.0625,6221157,398.468
658189.5,6221614.5,396.144
658192.6875,6221035.5,397.861
658192,6221466,400.246
658194.25,6221277.5,399.715
658191.25,6220878,395.838
658194.375,6221599,397.076
658190.625,6221177,398.966
658193.5,6221848,416.461
658199.9375,6221530.5,399.441
658197.1875,6221346,398.495
658196.125,6221293,399.712
658198.375,6221511.5,400.191
658194.75,6221061,397.256
658195.5625,6220752,395.9
658195.75,6220735,395.9
658199.0625,6221480.5,400.306
658195.625,6220503.5,400.203
658192.0625,6221792,407.022
658202.0625,6221545,399.091
658194.0625,6220916,396.031
658195,6220479.5,401.272
658195.5,6220939.5,397.85
658194.3125,6221807,411.065
658196.5625,6221384,399.425
658195.4375,6220764,394.8
658196.5,6220718.5,395.939
658198.0625,6220702,395.899
658193.75,6220551,400.903
658196.3125,6220967,398.185
658197.125,6221306,399.527
658195.875,6221779.5,405.667
658200.125,6221360,398.199
658197,6221086,395
658198.9375,6221584.5,397.955
658204,6221218.5,399.428
658201.1875,6221424,400.147
658197.8125,6221633,394.863
658197.8125,6221833.5,417.445
658196.9375,6221192.5,399.145
658199.875,6220685.5,395.871
658201.75,6220491.5,400.579
658197.9375,6220995,398.348
658199.4375,6221764,399.348
658199.75,6221022,398.137
658196.9375,6220568,400.984
658200.0625,6221452,400.767
658202.625,6221397,399.756
658201.5625,6221048,397.477
658203,6221234.5,399.525
658204.5,6221570.5,398.662
658200.9375,6220621,398.15
658201.3125,6220668.5,395.3
658201.375,6221750.5,393.316
658200.6875,6220604.5,401.053
658203.4375,6221073,397.091
658202.25,6220837,394.8
658205.875,6221318,398.81
658202,6220888,395.823
658204.375,6221372.5,398.557
658207.375,6220853,395.896
658202,6220586.5,400.948
658198.5,6220902,395.784
658204.5625,6221251.5,399.331
658203.875,6220953.5,398.192
658202.8125,6220927.5,397.258
658206.9375,6220520.5,400.748
658210.25,6221556,398.973
658208.625,6221336,398.274
658204.875,6220468.5,401.057
658205.3125,6220981,398.352
658203.75,6221169,399.033
658208.5625,6221035,397.702
658200.25,6221126,396.053
658206.125,6221495,400.272
658205.375,6220637,395.3
658208.125,6221438.5,400.638
658209.125,6221411,399.555
658200.8125,6221820.5,413.652
658206.0625,6221115,395.337
658206.9375,6220872.5,395.873
658206.6875,6221612.5,395.75
658206.3125,6220541,400.829
658207.1875,6221466.5,400.649
658209.1875,6221202,399.321
658208.9375,6220744.5,395.86
658206.6875,6221268,399.231
658208.625,6221284,399.231
658213.375,6221521.5,399.603
658201.875,6221140.5,397.657
658210.1875,6221351,398.141
658208.5625,6220728.5,396.7
658207.0625,6221596,396.58
658213.25,6221507.5,399.487
658208.0625,6221845,416.925
658215.4375,6221539.5,399.038
658210.25,6220713,396.7
658214.1875,6221481.5,400.562
658208.4375,6220504,400.665
658206.9375,6221008.5,398.336
658206.5,6221793.5,409.354
658210.3125,6221384.5,399.37
658210.125,6221060.5,397.222
658210,6220481.5,401.108
658208.9375,6221300.5,399.565
658210.0625,6221776.5,405.582
658210.4375,6220765,394.8
658209,6220558.5,400.908
658213.1875,6221584,397.676
658211.4375,6221626.5,394.864
658210.75,6221363,398.365
658216.375,6221214.5,399.483
658212,6221085,394.9
658209.0625,6221184,399.071
658212.125,6220459,400.881
658214.375,6220680.5,395.83
658216,6221425,400.37
658212.625,6220599,400.655
658210.5,6220914,395.864
658211.0625,6220940,398.009
658217.125,6221048,397.508
658216.3125,6220494.5,400.845
658214.25,6220995,398.303
658213.8125,6220613.5,397.897
658214.0625,6221761,400.019
658212.8125,6220967,398.289
658210.5625,6221812,415.23
658216.25,6221227,399.543
658209.9375,6221156.5,398.834
658212.5,6220898,395.848
658215.8125,6221022,398.165
658215.25,6221453,400.575
658210.8125,6220573.5,400.963
658216.9375,6221398,399.979
658214.3125,6220885.5,395.867
658218.875,6221569.5,398
658215.875,6221746.5,393.395
658215.9375,6220665,395.3
658212.75,6220697,395.9
658221.4375,6221309.5,398.425
658218.375,6220535,400.775
658219.3125,6220864,395.886
658217.25,6220836.5,394.8
658217.1875,6221372.5,398.641
658217.375,6221242.5,399.565
658218.5,6221073,397.01
658224.8125,6221555,398.691
658220.4375,6221194,399.184
658221,6221496,398.588
658221.625,6221326,397.972
658213.4375,6221128,396.301
658219.4375,6220632,395.3
658219.4375,6220449.5,400.71
658219.5,6221841.5,417.371
658215.875,6220471,401.249
658213.375,6221830,417.914
658217.0625,6221170,399.052
658223.125,6221439,400.665
658220.4375,6220735.5,395.93
658222.8125,6220751,395.75
658219.375,6220723,396.7
658223.75,6221411.5,400.306
658219.8125,6221787,409.794
658221,6221114,395.048
658222.5,6221467.5,400.529
658219.25,6221258,399.39
658221.4375,6221274.5,398.979
658220.9375,6220549.5,400.864
658225.75,6221528,399.394
658227.4375,6221512.5,399.336
658215.875,6220927.5,396.864
658222.1875,6221600,396.023
658222.875,6221343,398.079
658229.4375,6221482.5,399.136
658222.6875,6221801.5,414.706
658225.375,6221060.5,397.258
658220.3125,6220953,398.272
658223.125,6221008.5,398.198
658232.125,6221541,398.93
658221.6875,6220981,398.402
658224.4375,6221035,397.678
658221.625,6220509.5,400.709
658222.4375,6220906.5,395.855
658224.375,6221292,398.251
658224.5625,6221774,405.311
658221.125,6220586.5,400.629
658226.5,6220525,400.516
658226,6220482.5,401.113
658224.5625,6221619.5,394.903
658224.6875,6221206,399.451
658224.4375,6221385,399.733
658223.125,6220877,395.878
658227.5625,6221583,396.615
658225.375,6220766,394.8
658225.4375,6220604,398.151
658221.8125,6221359,398.439
658225.0625,6220567.5,400.969
658230.75,6221425.5,400.78
658227.0625,6220893,395.869
658226.6875,6220440,400.501
658227.6875,6221219.5,399.53
658225.9375,6220851,395.897
658221.9375,6221144,398.671
658227,6221085,394.9
658225.375,6221182,399.09
658223.125,6221159,399.039
658225.875,6221819,417.325
658230,6220498.5,400.715
658228.75,6221758,399.829
658229.25,6221233.5,399.486
658230.625,6221453.5,400.602
658231.875,6221022,398.011
658233.375,6221304,398.489
658226.4375,6220710,396.9
658231.4375,6221398.5,399.878
